snapshot_date,opportunity_id,account_id,region_code,stage_name,weighted_pipeline_usd,commit_probability,expected_close_date,slippage_risk
2025-04-25,OPP-202504-ACC-1216-2,ACC-1216,NA,solution-fit,48947.51,0.498,2025-05-22,medium
2025-04-25,OPP-202504-ACC-1216-3,ACC-1216,NA,proposal,43377.16,0.58,2025-07-10,low
2025-04-25,OPP-202504-ACC-1217-0,ACC-1217,EU,solution-fit,10875.9,0.455,2025-08-01,medium
2025-04-25,OPP-202504-ACC-1217-1,ACC-1217,EU,solution-fit,19855.41,0.273,2025-07-30,high
2025-04-25,OPP-202504-ACC-1217-2,ACC-1217,EU,proposal,13009.75,0.632,2025-07-20,high
2025-04-25,OPP-202504-ACC-1218-0,ACC-1218,AP,discover,6809.58,0.243,2025-05-26,high
2025-04-25,OPP-202504-ACC-1218-1,ACC-1218,AP,commit,5343.18,0.772,2025-06-13,low
2025-04-25,OPP-202504-ACC-1218-2,ACC-1218,AP,solution-fit,6718.81,0.277,2025-05-08,high
2025-04-25,OPP-202504-ACC-1219-0,ACC-1219,LA,commit,57257.21,0.776,2025-06-02,low
2025-04-25,OPP-202504-ACC-1219-1,ACC-1219,LA,solution-fit,51097.72,0.429,2025-07-10,medium
2025-04-25,OPP-202504-ACC-1219-2,ACC-1219,LA,proposal,57190.28,0.614,2025-05-28,low
2025-04-25,OPP-202504-ACC-1219-3,ACC-1219,LA,proposal,47382.85,0.698,2025-06-28,low
2025-04-25,OPP-202504-ACC-1220-0,ACC-1220,ME,commit,22682.01,0.808,2025-07-30,low
2025-04-25,OPP-202504-ACC-1220-1,ACC-1220,ME,solution-fit,24060.7,0.497,2025-05-09,medium
2025-04-25,OPP-202504-ACC-1220-2,ACC-1220,ME,solution-fit,33752.99,0.406,2025-08-03,medium
2025-04-25,OPP-202504-ACC-1221-0,ACC-1221,AF,commit,5413.15,0.773,2025-06-15,low
2025-04-25,OPP-202504-ACC-1221-1,ACC-1221,AF,proposal,16552.38,0.631,2025-06-28,low
2025-04-25,OPP-202504-ACC-1221-2,ACC-1221,AF,solution-fit,7245.38,0.423,2025-07-25,medium
2025-04-25,OPP-202504-ACC-1222-0,ACC-1222,NA,solution-fit,56068.66,0.266,2025-07-24,high
2025-04-25,OPP-202504-ACC-1222-1,ACC-1222,NA,solution-fit,134420.19,0.391,2025-07-17,medium
2025-04-25,OPP-202504-ACC-1222-2,ACC-1222,NA,commit,66286.15,0.802,2025-06-20,low
2025-04-25,OPP-202504-ACC-1222-3,ACC-1222,NA,proposal,70636.47,0.714,2025-05-08,low
2025-04-25,OPP-202504-ACC-1223-0,ACC-1223,EU,solution-fit,19649.1,0.448,2025-05-22,medium
2025-04-25,OPP-202504-ACC-1223-1,ACC-1223,EU,commit,14120.49,0.793,2025-05-29,low
2025-04-25,OPP-202504-ACC-1223-2,ACC-1223,EU,discover,14959.71,0.235,2025-06-28,high
2025-04-25,OPP-202504-ACC-1224-0,ACC-1224,AP,commit,9018.4,0.814,2025-06-14,low
2025-04-25,OPP-202504-ACC-1224-1,ACC-1224,AP,proposal,12838.53,0.728,2025-05-13,low
2025-04-25,OPP-202504-ACC-1224-2,ACC-1224,AP,proposal,8512.73,0.57,2025-07-12,high
2025-04-25,OPP-202504-ACC-1225-0,ACC-1225,LA,discover,140354.59,0.236,2025-05-09,high
2025-04-25,OPP-202504-ACC-1225-1,ACC-1225,LA,proposal,119216.51,0.61,2025-07-19,low
2025-04-25,OPP-202504-ACC-1225-2,ACC-1225,LA,commit,143217.74,0.775,2025-05-18,low
2025-04-25,OPP-202504-ACC-1225-3,ACC-1225,LA,proposal,100754.19,0.742,2025-08-15,low
2025-04-25,OPP-202504-ACC-1226-0,ACC-1226,ME,solution-fit,34144.44,0.315,2025-06-14,high
2025-04-25,OPP-202504-ACC-1226-1,ACC-1226,ME,solution-fit,11965.67,0.283,2025-05-10,high
2025-04-25,OPP-202504-ACC-1226-2,ACC-1226,ME,proposal,38266.28,0.595,2025-08-17,high
2025-04-25,OPP-202504-ACC-1227-0,ACC-1227,AF,proposal,2878.85,0.669,2025-05-19,low
2025-04-25,OPP-202504-ACC-1227-1,ACC-1227,AF,proposal,5481.65,0.66,2025-05-18,low
2025-04-25,OPP-202504-ACC-1227-2,ACC-1227,AF,proposal,3248.55,0.537,2025-07-05,medium
2025-04-25,OPP-202504-ACC-1228-0,ACC-1228,NA,proposal,78624.03,0.618,2025-07-27,low
2025-04-25,OPP-202504-ACC-1228-1,ACC-1228,NA,solution-fit,43096.57,0.29,2025-06-06,high
2025-04-25,OPP-202504-ACC-1228-2,ACC-1228,NA,proposal,102353.96,0.506,2025-07-17,medium
2025-04-25,OPP-202504-ACC-1228-3,ACC-1228,NA,commit,62490.24,0.814,2025-06-25,low
2025-04-25,OPP-202504-ACC-1229-0,ACC-1229,EU,solution-fit,29462.78,0.492,2025-07-12,medium
2025-04-25,OPP-202504-ACC-1229-1,ACC-1229,EU,commit,11676.81,0.779,2025-08-07,low
2025-04-25,OPP-202504-ACC-1229-2,ACC-1229,EU,proposal,9290.87,0.524,2025-07-20,medium
2025-04-25,OPP-202504-ACC-1230-0,ACC-1230,AP,commit,9268.14,0.782,2025-08-16,low
2025-04-25,OPP-202504-ACC-1230-1,ACC-1230,AP,solution-fit,18394.11,0.284,2025-08-21,high
2025-04-25,OPP-202504-ACC-1230-2,ACC-1230,AP,commit,7588.96,0.785,2025-06-04,low
2025-04-25,OPP-202504-ACC-1231-0,ACC-1231,LA,proposal,18008.27,0.69,2025-07-29,low
2025-04-25,OPP-202504-ACC-1231-1,ACC-1231,LA,proposal,22950.93,0.532,2025-08-05,medium
2025-04-25,OPP-202504-ACC-1231-2,ACC-1231,LA,proposal,31640.1,0.609,2025-08-10,low
2025-04-25,OPP-202504-ACC-1231-3,ACC-1231,LA,proposal,31720.22,0.717,2025-05-20,low
2025-04-25,OPP-202504-ACC-1232-0,ACC-1232,ME,proposal,26209.19,0.567,2025-08-12,medium
2025-04-25,OPP-202504-ACC-1232-1,ACC-1232,ME,proposal,32599.44,0.529,2025-05-12,medium
2025-04-25,OPP-202504-ACC-1232-2,ACC-1232,ME,commit,32630.66,0.763,2025-07-13,low
2025-04-25,OPP-202504-ACC-1233-0,ACC-1233,AF,solution-fit,3761.01,0.376,2025-07-03,medium
2025-04-25,OPP-202504-ACC-1233-1,ACC-1233,AF,discover,4597.84,0.245,2025-08-16,high
2025-04-25,OPP-202504-ACC-1233-2,ACC-1233,AF,proposal,4585.38,0.607,2025-05-27,low
2025-04-25,OPP-202504-ACC-1234-0,ACC-1234,NA,proposal,23203.16,0.587,2025-05-12,low
2025-04-25,OPP-202504-ACC-1234-1,ACC-1234,NA,solution-fit,20905.95,0.41,2025-06-06,medium
2025-04-25,OPP-202504-ACC-1234-2,ACC-1234,NA,solution-fit,49650.62,0.453,2025-05-18,medium
2025-04-25,OPP-202504-ACC-1234-3,ACC-1234,NA,commit,12364.95,0.762,2025-08-08,low
2025-04-25,OPP-202504-ACC-1235-0,ACC-1235,EU,proposal,15727.77,0.581,2025-08-03,low
2025-04-25,OPP-202504-ACC-1235-1,ACC-1235,EU,proposal,9262.94,0.586,2025-07-31,low
2025-04-25,OPP-202504-ACC-1235-2,ACC-1235,EU,solution-fit,16852.8,0.289,2025-05-09,high
2025-04-25,OPP-202504-ACC-1236-0,ACC-1236,AP,proposal,7384.5,0.655,2025-06-01,high
2025-04-25,OPP-202504-ACC-1236-1,ACC-1236,AP,solution-fit,4706.38,0.303,2025-05-28,high
2025-04-25,OPP-202504-ACC-1236-2,ACC-1236,AP,solution-fit,4442.66,0.288,2025-08-18,high
2025-04-25,OPP-202504-ACC-1237-0,ACC-1237,LA,proposal,60892.24,0.673,2025-07-17,low
2025-04-25,OPP-202504-ACC-1237-1,ACC-1237,LA,commit,67998.11,0.791,2025-08-18,low
2025-04-25,OPP-202504-ACC-1237-2,ACC-1237,LA,solution-fit,56109.35,0.423,2025-08-13,medium
2025-04-25,OPP-202504-ACC-1237-3,ACC-1237,LA,proposal,63320.34,0.617,2025-05-30,low
2025-04-25,OPP-202504-ACC-1238-0,ACC-1238,ME,proposal,30687.4,0.721,2025-05-26,high
2025-04-25,OPP-202504-ACC-1238-1,ACC-1238,ME,proposal,21743.81,0.661,2025-05-19,low
2025-04-25,OPP-202504-ACC-1238-2,ACC-1238,ME,commit,18954.86,0.811,2025-06-09,low
2025-04-25,OPP-202504-ACC-1239-0,ACC-1239,AF,proposal,7508.62,0.73,2025-07-15,low
2025-04-25,OPP-202504-ACC-1239-1,ACC-1239,AF,solution-fit,7383.85,0.272,2025-08-15,high
2025-04-25,OPP-202504-ACC-1239-2,ACC-1239,AF,proposal,6610.47,0.527,2025-07-05,medium
2025-05-25,OPP-202505-ACC-1000-0,ACC-1000,NA,solution-fit,37968.16,0.265,2025-07-23,high
2025-05-25,OPP-202505-ACC-1000-1,ACC-1000,NA,solution-fit,64047.1,0.317,2025-07-08,high
2025-05-25,OPP-202505-ACC-1000-2,ACC-1000,NA,proposal,39246.5,0.676,2025-09-10,high
2025-05-25,OPP-202505-ACC-1000-3,ACC-1000,NA,proposal,81324.79,0.677,2025-09-02,low
2025-05-25,OPP-202505-ACC-1001-0,ACC-1001,EU,proposal,26411.97,0.723,2025-07-02,low
2025-05-25,OPP-202505-ACC-1001-1,ACC-1001,EU,solution-fit,19188.17,0.454,2025-09-14,medium
2025-05-25,OPP-202505-ACC-1001-2,ACC-1001,EU,solution-fit,12019.13,0.285,2025-09-12,high
2025-05-25,OPP-202505-ACC-1002-0,ACC-1002,AP,proposal,7852.61,0.562,2025-07-02,high
2025-05-25,OPP-202505-ACC-1002-1,ACC-1002,AP,proposal,5702.76,0.61,2025-07-16,low
2025-05-25,OPP-202505-ACC-1002-2,ACC-1002,AP,proposal,12071.35,0.741,2025-09-11,low
2025-05-25,OPP-202505-ACC-1003-0,ACC-1003,LA,discover,107777.81,0.241,2025-06-25,high
2025-05-25,OPP-202505-ACC-1003-1,ACC-1003,LA,proposal,28474.53,0.562,2025-09-12,medium
2025-05-25,OPP-202505-ACC-1003-2,ACC-1003,LA,solution-fit,25893.32,0.403,2025-07-15,medium
2025-05-25,OPP-202505-ACC-1003-3,ACC-1003,LA,discover,92635.12,0.237,2025-09-10,high
2025-05-25,OPP-202505-ACC-1004-0,ACC-1004,ME,proposal,4018.5,0.588,2025-06-20,high
2025-05-25,OPP-202505-ACC-1004-1,ACC-1004,ME,discover,11625.73,0.233,2025-07-16,high
2025-05-25,OPP-202505-ACC-1004-2,ACC-1004,ME,solution-fit,5865.58,0.315,2025-07-09,high
2025-05-25,OPP-202505-ACC-1005-0,ACC-1005,AF,proposal,4765.04,0.518,2025-08-21,medium
2025-05-25,OPP-202505-ACC-1005-1,ACC-1005,AF,solution-fit,5641.05,0.441,2025-08-06,medium
2025-05-25,OPP-202505-ACC-1005-2,ACC-1005,AF,proposal,3361.62,0.692,2025-07-23,low
2025-05-25,OPP-202505-ACC-1006-0,ACC-1006,NA,solution-fit,89206.93,0.367,2025-07-24,high
2025-05-25,OPP-202505-ACC-1006-1,ACC-1006,NA,solution-fit,111019.65,0.431,2025-09-12,medium
2025-05-25,OPP-202505-ACC-1006-2,ACC-1006,NA,proposal,35388.6,0.557,2025-06-29,medium
2025-05-25,OPP-202505-ACC-1006-3,ACC-1006,NA,proposal,84862.56,0.631,2025-08-16,high
2025-05-25,OPP-202505-ACC-1007-0,ACC-1007,EU,solution-fit,8148.99,0.362,2025-06-10,medium
2025-05-25,OPP-202505-ACC-1007-1,ACC-1007,EU,solution-fit,7606.71,0.359,2025-06-17,medium
2025-05-25,OPP-202505-ACC-1007-2,ACC-1007,EU,commit,7821.12,0.758,2025-06-29,low
2025-05-25,OPP-202505-ACC-1008-0,ACC-1008,AP,solution-fit,3764.02,0.408,2025-07-23,medium
2025-05-25,OPP-202505-ACC-1008-1,ACC-1008,AP,proposal,9028.31,0.616,2025-07-22,low
2025-05-25,OPP-202505-ACC-1008-2,ACC-1008,AP,solution-fit,3763.65,0.371,2025-06-08,medium
2025-05-25,OPP-202505-ACC-1009-0,ACC-1009,LA,proposal,57097.84,0.585,2025-09-15,low
2025-05-25,OPP-202505-ACC-1009-1,ACC-1009,LA,proposal,77669.68,0.55,2025-07-24,medium
2025-05-25,OPP-202505-ACC-1009-2,ACC-1009,LA,solution-fit,50005.53,0.379,2025-06-27,medium
2025-05-25,OPP-202505-ACC-1009-3,ACC-1009,LA,solution-fit,58008.35,0.405,2025-08-03,medium
2025-05-25,OPP-202505-ACC-1010-0,ACC-1010,ME,commit,11310.37,0.778,2025-07-31,low
2025-05-25,OPP-202505-ACC-1010-1,ACC-1010,ME,solution-fit,14981.53,0.437,2025-07-11,medium
2025-05-25,OPP-202505-ACC-1010-2,ACC-1010,ME,proposal,23456.51,0.623,2025-08-11,low
2025-05-25,OPP-202505-ACC-1011-0,ACC-1011,AF,commit,6782.25,0.811,2025-07-08,low
2025-05-25,OPP-202505-ACC-1011-1,ACC-1011,AF,proposal,16554.62,0.669,2025-07-24,low
2025-05-25,OPP-202505-ACC-1011-2,ACC-1011,AF,proposal,14840.19,0.645,2025-07-27,low
2025-05-25,OPP-202505-ACC-1012-0,ACC-1012,NA,commit,137077.05,0.759,2025-06-29,high
2025-05-25,OPP-202505-ACC-1012-1,ACC-1012,NA,solution-fit,98523.34,0.491,2025-07-13,medium
2025-05-25,OPP-202505-ACC-1012-2,ACC-1012,NA,solution-fit,127394.9,0.338,2025-07-24,high
2025-05-25,OPP-202505-ACC-1012-3,ACC-1012,NA,proposal,64465.84,0.56,2025-07-08,medium
2025-05-25,OPP-202505-ACC-1013-0,ACC-1013,EU,proposal,28716.75,0.716,2025-07-14,high
2025-05-25,OPP-202505-ACC-1013-1,ACC-1013,EU,solution-fit,23293.57,0.462,2025-06-29,medium
2025-05-25,OPP-202505-ACC-1013-2,ACC-1013,EU,solution-fit,22822.66,0.482,2025-09-03,high
2025-05-25,OPP-202505-ACC-1014-0,ACC-1014,AP,proposal,3486.15,0.697,2025-09-07,low
2025-05-25,OPP-202505-ACC-1014-1,ACC-1014,AP,solution-fit,4475.94,0.428,2025-08-13,medium
2025-05-25,OPP-202505-ACC-1014-2,ACC-1014,AP,solution-fit,2053.23,0.272,2025-08-21,high
2025-05-25,OPP-202505-ACC-1015-0,ACC-1015,LA,proposal,57728.25,0.586,2025-07-10,low
2025-05-25,OPP-202505-ACC-1015-1,ACC-1015,LA,solution-fit,57707.9,0.428,2025-08-26,medium
2025-05-25,OPP-202505-ACC-1015-2,ACC-1015,LA,solution-fit,45716.02,0.301,2025-07-21,high
2025-05-25,OPP-202505-ACC-1015-3,ACC-1015,LA,solution-fit,66899.39,0.372,2025-07-29,high
2025-05-25,OPP-202505-ACC-1016-0,ACC-1016,ME,commit,24867.01,0.811,2025-07-10,high
2025-05-25,OPP-202505-ACC-1016-1,ACC-1016,ME,solution-fit,13888.51,0.345,2025-08-04,high
2025-05-25,OPP-202505-ACC-1016-2,ACC-1016,ME,discover,18484.08,0.245,2025-09-09,high
2025-05-25,OPP-202505-ACC-1017-0,ACC-1017,AF,solution-fit,8794.94,0.493,2025-06-08,medium
2025-05-25,OPP-202505-ACC-1017-1,ACC-1017,AF,proposal,5027.48,0.566,2025-07-07,medium
2025-05-25,OPP-202505-ACC-1017-2,ACC-1017,AF,solution-fit,10997.1,0.45,2025-07-26,medium
2025-05-25,OPP-202505-ACC-1018-0,ACC-1018,NA,solution-fit,59882.94,0.3,2025-09-08,high
2025-05-25,OPP-202505-ACC-1018-1,ACC-1018,NA,solution-fit,104172.51,0.323,2025-07-30,high
2025-05-25,OPP-202505-ACC-1018-2,ACC-1018,NA,proposal,106241.42,0.721,2025-06-11,high
2025-05-25,OPP-202505-ACC-1018-3,ACC-1018,NA,commit,70402.16,0.769,2025-07-07,low
2025-05-25,OPP-202505-ACC-1019-0,ACC-1019,EU,commit,22332.38,0.82,2025-08-05,low
2025-05-25,OPP-202505-ACC-1019-1,ACC-1019,EU,solution-fit,15685.49,0.48,2025-08-22,medium
2025-05-25,OPP-202505-ACC-1019-2,ACC-1019,EU,proposal,15669.94,0.553,2025-08-12,medium
2025-05-25,OPP-202505-ACC-1020-0,ACC-1020,AP,solution-fit,9045.24,0.366,2025-06-25,high
2025-05-25,OPP-202505-ACC-1020-1,ACC-1020,AP,proposal,2395.04,0.587,2025-07-24,low
2025-05-25,OPP-202505-ACC-1020-2,ACC-1020,AP,solution-fit,3128.94,0.265,2025-07-31,high
2025-05-25,OPP-202505-ACC-1021-0,ACC-1021,LA,discover,66114.07,0.221,2025-08-19,high
2025-05-25,OPP-202505-ACC-1021-1,ACC-1021,LA,proposal,65978.3,0.7,2025-08-25,high
2025-05-25,OPP-202505-ACC-1021-2,ACC-1021,LA,proposal,70935.89,0.587,2025-08-25,low
2025-05-25,OPP-202505-ACC-1021-3,ACC-1021,LA,proposal,51669.35,0.693,2025-08-17,low
2025-05-25,OPP-202505-ACC-1022-0,ACC-1022,ME,proposal,10670.75,0.735,2025-06-29,low
2025-05-25,OPP-202505-ACC-1022-1,ACC-1022,ME,proposal,20587.61,0.514,2025-07-26,medium
2025-05-25,OPP-202505-ACC-1022-2,ACC-1022,ME,commit,9490.48,0.808,2025-08-08,low
2025-05-25,OPP-202505-ACC-1023-0,ACC-1023,AF,proposal,8795.16,0.703,2025-08-03,low
2025-05-25,OPP-202505-ACC-1023-1,ACC-1023,AF,proposal,8236.39,0.531,2025-07-16,medium
2025-05-25,OPP-202505-ACC-1023-2,ACC-1023,AF,solution-fit,7693.0,0.273,2025-09-20,high
2025-05-25,OPP-202505-ACC-1024-0,ACC-1024,NA,solution-fit,25036.9,0.366,2025-06-08,medium
2025-05-25,OPP-202505-ACC-1024-1,ACC-1024,NA,proposal,11106.96,0.643,2025-06-06,high
2025-05-25,OPP-202505-ACC-1024-2,ACC-1024,NA,solution-fit,37462.5,0.422,2025-09-12,medium
2025-05-25,OPP-202505-ACC-1024-3,ACC-1024,NA,solution-fit,20066.92,0.31,2025-07-21,high
2025-05-25,OPP-202505-ACC-1025-0,ACC-1025,EU,proposal,30047.92,0.73,2025-06-14,low
2025-05-25,OPP-202505-ACC-1025-1,ACC-1025,EU,solution-fit,8402.2,0.347,2025-07-22,high
2025-05-25,OPP-202505-ACC-1025-2,ACC-1025,EU,proposal,15026.59,0.568,2025-08-22,high
2025-05-25,OPP-202505-ACC-1026-0,ACC-1026,AP,proposal,19458.79,0.698,2025-08-04,low
2025-05-25,OPP-202505-ACC-1026-1,ACC-1026,AP,proposal,17095.74,0.551,2025-09-21,medium
2025-05-25,OPP-202505-ACC-1026-2,ACC-1026,AP,discover,13992.14,0.235,2025-07-07,high
2025-05-25,OPP-202505-ACC-1027-0,ACC-1027,LA,discover,59271.46,0.221,2025-07-08,high
2025-05-25,OPP-202505-ACC-1027-1,ACC-1027,LA,solution-fit,51641.27,0.457,2025-08-13,high
2025-05-25,OPP-202505-ACC-1027-2,ACC-1027,LA,commit,44324.89,0.809,2025-06-16,low
2025-05-25,OPP-202505-ACC-1027-3,ACC-1027,LA,solution-fit,57048.08,0.252,2025-06-25,high
2025-05-25,OPP-202505-ACC-1028-0,ACC-1028,ME,solution-fit,14990.48,0.348,2025-08-20,high
2025-05-25,OPP-202505-ACC-1028-1,ACC-1028,ME,solution-fit,8433.15,0.281,2025-07-20,high
2025-05-25,OPP-202505-ACC-1028-2,ACC-1028,ME,solution-fit,20338.78,0.368,2025-06-20,medium
2025-05-25,OPP-202505-ACC-1029-0,ACC-1029,AF,solution-fit,4749.79,0.386,2025-07-20,medium
2025-05-25,OPP-202505-ACC-1029-1,ACC-1029,AF,proposal,5315.13,0.611,2025-09-21,high
2025-05-25,OPP-202505-ACC-1029-2,ACC-1029,AF,solution-fit,13617.8,0.271,2025-08-01,high
2025-05-25,OPP-202505-ACC-1030-0,ACC-1030,NA,proposal,122171.22,0.705,2025-08-19,high
2025-05-25,OPP-202505-ACC-1030-1,ACC-1030,NA,proposal,117950.08,0.612,2025-07-16,low
2025-05-25,OPP-202505-ACC-1030-2,ACC-1030,NA,proposal,54215.58,0.531,2025-09-02,medium
2025-05-25,OPP-202505-ACC-1030-3,ACC-1030,NA,proposal,55504.43,0.514,2025-08-17,medium
2025-05-25,OPP-202505-ACC-1031-0,ACC-1031,EU,proposal,48018.76,0.5,2025-09-06,medium
2025-05-25,OPP-202505-ACC-1031-1,ACC-1031,EU,proposal,21961.73,0.549,2025-06-26,high
2025-05-25,OPP-202505-ACC-1031-2,ACC-1031,EU,proposal,44394.46,0.699,2025-06-12,high
2025-05-25,OPP-202505-ACC-1032-0,ACC-1032,AP,proposal,9631.41,0.571,2025-06-08,medium
2025-05-25,OPP-202505-ACC-1032-1,ACC-1032,AP,solution-fit,5299.33,0.299,2025-07-10,high
2025-05-25,OPP-202505-ACC-1032-2,ACC-1032,AP,solution-fit,6876.67,0.348,2025-06-12,high
2025-05-25,OPP-202505-ACC-1033-0,ACC-1033,LA,proposal,42651.74,0.676,2025-08-31,low
2025-05-25,OPP-202505-ACC-1033-1,ACC-1033,LA,proposal,89718.83,0.619,2025-09-10,low
2025-05-25,OPP-202505-ACC-1033-2,ACC-1033,LA,proposal,53672.84,0.62,2025-06-30,low
2025-05-25,OPP-202505-ACC-1033-3,ACC-1033,LA,solution-fit,95338.46,0.302,2025-06-18,high
2025-05-25,OPP-202505-ACC-1034-0,ACC-1034,ME,commit,12912.9,0.819,2025-08-09,low
2025-05-25,OPP-202505-ACC-1034-1,ACC-1034,ME,solution-fit,22873.31,0.464,2025-06-17,medium
2025-05-25,OPP-202505-ACC-1034-2,ACC-1034,ME,proposal,14214.61,0.548,2025-07-23,high
2025-05-25,OPP-202505-ACC-1035-0,ACC-1035,AF,proposal,7128.88,0.648,2025-07-20,low
2025-05-25,OPP-202505-ACC-1035-1,ACC-1035,AF,solution-fit,7220.87,0.3,2025-08-08,high
2025-05-25,OPP-202505-ACC-1035-2,ACC-1035,AF,discover,19737.0,0.247,2025-06-22,high
2025-05-25,OPP-202505-ACC-1036-0,ACC-1036,NA,solution-fit,83442.76,0.376,2025-06-28,medium
2025-05-25,OPP-202505-ACC-1036-1,ACC-1036,NA,solution-fit,46344.91,0.484,2025-06-07,high
2025-05-25,OPP-202505-ACC-1036-2,ACC-1036,NA,proposal,68925.42,0.531,2025-06-23,medium
2025-05-25,OPP-202505-ACC-1036-3,ACC-1036,NA,commit,124203.88,0.782,2025-07-09,low
2025-05-25,OPP-202505-ACC-1037-0,ACC-1037,EU,solution-fit,43644.47,0.322,2025-09-13,high
2025-05-25,OPP-202505-ACC-1037-1,ACC-1037,EU,solution-fit,17619.32,0.483,2025-07-23,medium
2025-05-25,OPP-202505-ACC-1037-2,ACC-1037,EU,solution-fit,29232.31,0.271,2025-08-10,high
2025-05-25,OPP-202505-ACC-1038-0,ACC-1038,AP,proposal,6687.06,0.577,2025-08-18,high
2025-05-25,OPP-202505-ACC-1038-1,ACC-1038,AP,solution-fit,12827.93,0.369,2025-08-23,medium
2025-05-25,OPP-202505-ACC-1038-2,ACC-1038,AP,discover,18081.92,0.244,2025-09-08,high
2025-05-25,OPP-202505-ACC-1039-0,ACC-1039,LA,proposal,53518.5,0.626,2025-09-15,low
2025-05-25,OPP-202505-ACC-1039-1,ACC-1039,LA,commit,47553.66,0.777,2025-08-26,low
2025-05-25,OPP-202505-ACC-1039-2,ACC-1039,LA,solution-fit,55947.48,0.408,2025-08-04,medium
2025-05-25,OPP-202505-ACC-1039-3,ACC-1039,LA,commit,29675.97,0.751,2025-09-15,low
2025-05-25,OPP-202505-ACC-1040-0,ACC-1040,ME,commit,18826.09,0.767,2025-07-05,low
2025-05-25,OPP-202505-ACC-1040-1,ACC-1040,ME,commit,19847.31,0.767,2025-06-14,low
2025-05-25,OPP-202505-ACC-1040-2,ACC-1040,ME,proposal,17001.51,0.721,2025-08-09,low
2025-05-25,OPP-202505-ACC-1041-0,ACC-1041,AF,solution-fit,8143.53,0.338,2025-08-14,high
2025-05-25,OPP-202505-ACC-1041-1,ACC-1041,AF,discover,4130.64,0.23,2025-06-25,high
2025-05-25,OPP-202505-ACC-1041-2,ACC-1041,AF,solution-fit,4410.42,0.397,2025-07-07,medium
2025-05-25,OPP-202505-ACC-1042-0,ACC-1042,NA,solution-fit,38555.41,0.339,2025-08-19,high
2025-05-25,OPP-202505-ACC-1042-1,ACC-1042,NA,proposal,33530.32,0.629,2025-07-20,low
2025-05-25,OPP-202505-ACC-1042-2,ACC-1042,NA,proposal,19118.52,0.694,2025-06-25,low
2025-05-25,OPP-202505-ACC-1042-3,ACC-1042,NA,solution-fit,42347.54,0.339,2025-07-18,high
2025-05-25,OPP-202505-ACC-1043-0,ACC-1043,EU,solution-fit,28478.24,0.317,2025-09-02,high
2025-05-25,OPP-202505-ACC-1043-1,ACC-1043,EU,solution-fit,29666.55,0.409,2025-07-15,medium
2025-05-25,OPP-202505-ACC-1043-2,ACC-1043,EU,solution-fit,7717.86,0.316,2025-06-07,high
2025-05-25,OPP-202505-ACC-1044-0,ACC-1044,AP,solution-fit,17179.27,0.294,2025-07-03,high
2025-05-25,OPP-202505-ACC-1044-1,ACC-1044,AP,commit,11655.93,0.751,2025-08-23,high
2025-05-25,OPP-202505-ACC-1044-2,ACC-1044,AP,commit,18631.29,0.812,2025-06-09,high
2025-05-25,OPP-202505-ACC-1045-0,ACC-1045,LA,solution-fit,30173.81,0.417,2025-06-21,medium
2025-05-25,OPP-202505-ACC-1045-1,ACC-1045,LA,solution-fit,98442.54,0.252,2025-08-11,high
2025-05-25,OPP-202505-ACC-1045-2,ACC-1045,LA,solution-fit,31714.15,0.476,2025-08-09,medium
2025-05-25,OPP-202505-ACC-1045-3,ACC-1045,LA,solution-fit,102971.43,0.329,2025-08-28,high
2025-05-25,OPP-202505-ACC-1046-0,ACC-1046,ME,proposal,23006.8,0.65,2025-08-30,low
2025-05-25,OPP-202505-ACC-1046-1,ACC-1046,ME,proposal,23090.39,0.657,2025-08-26,low
2025-05-25,OPP-202505-ACC-1046-2,ACC-1046,ME,solution-fit,10835.06,0.319,2025-06-15,high
2025-05-25,OPP-202505-ACC-1047-0,ACC-1047,AF,solution-fit,8539.11,0.372,2025-07-24,medium
2025-05-25,OPP-202505-ACC-1047-1,ACC-1047,AF,solution-fit,8494.96,0.389,2025-09-18,medium
2025-05-25,OPP-202505-ACC-1047-2,ACC-1047,AF,proposal,5745.1,0.626,2025-08-10,low
2025-05-25,OPP-202505-ACC-1048-0,ACC-1048,NA,proposal,114185.84,0.744,2025-06-17,low
2025-05-25,OPP-202505-ACC-1048-1,ACC-1048,NA,proposal,92755.83,0.542,2025-09-17,medium
2025-05-25,OPP-202505-ACC-1048-2,ACC-1048,NA,proposal,139760.08,0.568,2025-08-13,medium
2025-05-25,OPP-202505-ACC-1048-3,ACC-1048,NA,solution-fit,123406.15,0.368,2025-07-15,medium
2025-05-25,OPP-202505-ACC-1049-0,ACC-1049,EU,proposal,24932.31,0.666,2025-08-25,low
2025-05-25,OPP-202505-ACC-1049-1,ACC-1049,EU,solution-fit,24380.57,0.276,2025-08-23,high
2025-05-25,OPP-202505-ACC-1049-2,ACC-1049,EU,commit,23068.44,0.783,2025-06-22,low
2025-05-25,OPP-202505-ACC-1050-0,ACC-1050,AP,proposal,14196.46,0.554,2025-08-02,medium
2025-05-25,OPP-202505-ACC-1050-1,ACC-1050,AP,proposal,7367.67,0.617,2025-09-22,high
2025-05-25,OPP-202505-ACC-1050-2,ACC-1050,AP,solution-fit,5132.19,0.324,2025-07-17,high
2025-05-25,OPP-202505-ACC-1051-0,ACC-1051,LA,commit,36801.61,0.777,2025-09-16,low
