usage_date,account_id,active_users,weekly_sessions,support_tickets,satisfaction_score
2025-08-15,ACC-1188,67,268,3,76.34
2025-08-15,ACC-1189,476,4284,8,93.88
2025-08-15,ACC-1190,173,1211,7,93.17
2025-08-15,ACC-1191,52,364,0,86.68
2025-08-15,ACC-1192,474,3792,21,80.4
2025-08-15,ACC-1193,154,1232,3,74.81
2025-08-15,ACC-1194,81,567,2,81.82
2025-08-15,ACC-1195,402,4020,16,82.11
2025-08-15,ACC-1196,178,1602,7,73.47
2025-08-15,ACC-1197,69,483,1,92.53
2025-08-15,ACC-1198,534,5340,13,72.04
2025-08-15,ACC-1199,186,930,6,77.03
2025-08-15,ACC-1200,68,680,2,81.51
2025-08-15,ACC-1201,575,6900,7,75.93
2025-08-15,ACC-1202,195,975,6,90.28
2025-08-15,ACC-1203,80,560,0,83.62
2025-08-15,ACC-1204,534,2136,17,81.2
2025-08-15,ACC-1205,246,2460,6,77.29
2025-08-15,ACC-1206,64,640,1,89.38
2025-08-15,ACC-1207,630,3780,25,89.06
2025-08-15,ACC-1208,242,968,8,94.2
2025-08-15,ACC-1209,54,324,1,93.51
2025-08-15,ACC-1210,584,2920,8,82.21
2025-08-15,ACC-1211,224,2688,4,78.57
2025-08-15,ACC-1212,55,440,1,80.74
2025-08-15,ACC-1213,631,5048,16,70.85
2025-08-15,ACC-1214,167,1503,4,89.61
2025-08-15,ACC-1215,85,595,4,84.01
2025-08-15,ACC-1216,685,4110,33,90.82
2025-08-15,ACC-1217,239,2390,3,75.52
2025-08-15,ACC-1218,59,531,0,95.96
2025-08-15,ACC-1219,402,3216,12,84.68
2025-08-15,ACC-1220,215,1075,7,90.82
2025-08-15,ACC-1221,82,492,1,94.28
2025-08-15,ACC-1222,532,5852,12,83.77
2025-08-15,ACC-1223,222,1110,7,85.92
2025-08-15,ACC-1224,71,852,2,89.34
2025-08-15,ACC-1225,429,1716,13,92.28
2025-08-15,ACC-1226,190,1520,9,92.22
2025-08-15,ACC-1227,46,414,0,95.14
2025-08-15,ACC-1228,632,5056,10,92.94
2025-08-15,ACC-1229,233,2097,9,75.1
2025-08-15,ACC-1230,72,504,1,79.79
2025-08-15,ACC-1231,547,3829,20,85.34
2025-08-15,ACC-1232,147,735,3,79.68
2025-08-15,ACC-1233,76,760,1,91.34
2025-08-15,ACC-1234,396,4356,14,78.81
2025-08-15,ACC-1235,149,1043,7,88.71
2025-08-15,ACC-1236,77,616,1,85.34
2025-08-15,ACC-1237,491,1964,6,92.89
2025-08-15,ACC-1238,161,1449,6,86.97
2025-08-15,ACC-1239,82,328,1,79.78
2025-08-22,ACC-1000,504,2016,8,90.14
2025-08-22,ACC-1001,211,844,6,94.7
2025-08-22,ACC-1002,80,720,1,95.47
2025-08-22,ACC-1003,441,2646,7,76.8
2025-08-22,ACC-1004,149,1490,1,77.52
2025-08-22,ACC-1005,50,350,0,87.34
2025-08-22,ACC-1006,511,3577,6,72.79
2025-08-22,ACC-1007,221,884,7,79.14
2025-08-22,ACC-1008,75,675,3,91.58
2025-08-22,ACC-1009,639,2556,11,84.53
2025-08-22,ACC-1010,247,2470,6,93.95
2025-08-22,ACC-1011,86,1032,0,93.94
2025-08-22,ACC-1012,414,4140,14,90.23
2025-08-22,ACC-1013,195,975,4,88.18
2025-08-22,ACC-1014,49,441,2,94.07
2025-08-22,ACC-1015,684,5472,26,78.6
2025-08-22,ACC-1016,244,2928,7,78.33
2025-08-22,ACC-1017,66,594,2,86.54
2025-08-22,ACC-1018,437,2622,6,72.72
2025-08-22,ACC-1019,145,870,2,92.54
2025-08-22,ACC-1020,76,304,3,92.3
2025-08-22,ACC-1021,683,8196,26,88.83
2025-08-22,ACC-1022,151,906,4,75.58
2025-08-22,ACC-1023,63,252,0,80.44
2025-08-22,ACC-1024,442,4420,4,95.42
2025-08-22,ACC-1025,224,2016,3,75.55
2025-08-22,ACC-1026,51,357,1,79.28
2025-08-22,ACC-1027,630,3150,9,77.46
2025-08-22,ACC-1028,211,2532,2,95.47
2025-08-22,ACC-1029,83,581,2,89.07
2025-08-22,ACC-1030,724,3620,23,70.07
2025-08-22,ACC-1031,187,748,8,79.4
2025-08-22,ACC-1032,53,424,0,86.06
2025-08-22,ACC-1033,605,7260,28,71.76
2025-08-22,ACC-1034,155,1860,7,94.81
2025-08-22,ACC-1035,62,248,2,82.59
2025-08-22,ACC-1036,471,5181,21,73.61
2025-08-22,ACC-1037,182,910,7,83.51
2025-08-22,ACC-1038,61,549,0,74.69
2025-08-22,ACC-1039,451,2706,15,90.06
2025-08-22,ACC-1040,195,1560,9,91.46
2025-08-22,ACC-1041,61,732,2,87.34
2025-08-22,ACC-1042,485,4850,16,82.16
2025-08-22,ACC-1043,210,1260,9,84.75
2025-08-22,ACC-1044,77,770,1,89.36
2025-08-22,ACC-1045,409,2863,12,83.04
2025-08-22,ACC-1046,137,1096,4,81.21
2025-08-22,ACC-1047,82,820,1,83.39
2025-08-22,ACC-1048,720,4320,20,73.03
2025-08-22,ACC-1049,188,1692,9,85.41
2025-08-22,ACC-1050,69,621,1,73.84
2025-08-22,ACC-1051,681,7491,25,82.63
2025-08-22,ACC-1052,215,2365,10,79.15
2025-08-22,ACC-1053,79,948,2,74.27
2025-08-22,ACC-1054,419,3771,5,89.09
2025-08-22,ACC-1055,211,2321,6,84.82
2025-08-22,ACC-1056,67,804,2,79.38
2025-08-22,ACC-1057,458,3206,10,71.2
2025-08-22,ACC-1058,235,940,8,93.63
2025-08-22,ACC-1059,51,306,0,76.77
2025-08-22,ACC-1060,502,2510,9,89.67
2025-08-22,ACC-1061,190,1710,3,84.51
2025-08-22,ACC-1062,54,270,2,83.36
2025-08-22,ACC-1063,535,2140,25,85.34
2025-08-22,ACC-1064,138,690,5,91.33
2025-08-22,ACC-1065,48,528,1,95.67
2025-08-22,ACC-1066,594,4158,22,84.43
2025-08-22,ACC-1067,152,760,3,85.77
2025-08-22,ACC-1068,58,232,1,76.26
2025-08-22,ACC-1069,703,5624,23,72.93
2025-08-22,ACC-1070,158,948,4,89.68
2025-08-22,ACC-1071,74,370,0,83.16
2025-08-22,ACC-1072,426,2982,18,93.73
2025-08-22,ACC-1073,234,1872,8,79.07
2025-08-22,ACC-1074,82,902,1,86.54
2025-08-22,ACC-1075,705,7050,11,87.41
2025-08-22,ACC-1076,189,2079,5,79.4
2025-08-22,ACC-1077,72,864,1,72.66
2025-08-22,ACC-1078,581,5810,10,80.42
2025-08-22,ACC-1079,190,760,7,88.38
2025-08-22,ACC-1080,47,470,0,72.42
2025-08-22,ACC-1081,687,4122,16,92.84
2025-08-22,ACC-1082,171,684,2,76.09
2025-08-22,ACC-1083,58,348,2,81.92
2025-08-22,ACC-1084,564,3384,14,74.75
2025-08-22,ACC-1085,139,1251,4,81.16
2025-08-22,ACC-1086,72,504,2,87.57
2025-08-22,ACC-1087,618,5562,22,73.13
2025-08-22,ACC-1088,152,1672,6,81.73
2025-08-22,ACC-1089,50,250,0,89.87
2025-08-22,ACC-1090,482,1928,23,91.49
2025-08-22,ACC-1091,195,2340,8,82.28
2025-08-22,ACC-1092,69,828,1,87.16
2025-08-22,ACC-1093,529,4232,5,83.82
2025-08-22,ACC-1094,199,1990,4,89.76
2025-08-22,ACC-1095,48,576,0,81.94
2025-08-22,ACC-1096,490,5390,16,75.97
2025-08-22,ACC-1097,234,2808,8,82.89
2025-08-22,ACC-1098,58,290,1,94.38
2025-08-22,ACC-1099,500,4000,21,93.28
2025-08-22,ACC-1100,218,2180,9,81.89
2025-08-22,ACC-1101,75,825,3,81.92
2025-08-22,ACC-1102,412,3708,18,71.64
2025-08-22,ACC-1103,234,1404,9,76.12
2025-08-22,ACC-1104,83,913,3,80.31
2025-08-22,ACC-1105,417,3753,15,89.16
2025-08-22,ACC-1106,141,987,6,81.4
2025-08-22,ACC-1107,86,688,3,78.77
2025-08-22,ACC-1108,729,5832,20,87.95
2025-08-22,ACC-1109,228,2280,8,88.43
2025-08-22,ACC-1110,48,480,1,91.3
2025-08-22,ACC-1111,447,1788,15,79.05
2025-08-22,ACC-1112,234,2340,10,93.27
2025-08-22,ACC-1113,74,740,3,89.46
2025-08-22,ACC-1114,471,3297,16,70.92
2025-08-22,ACC-1115,193,772,5,79.17
2025-08-22,ACC-1116,54,486,1,81.61
2025-08-22,ACC-1117,448,4032,18,90.66
2025-08-22,ACC-1118,246,2214,10,78.8
2025-08-22,ACC-1119,51,561,0,86.85
2025-08-22,ACC-1120,483,5796,12,76.49
2025-08-22,ACC-1121,154,1848,5,76.2
2025-08-22,ACC-1122,56,504,1,72.06
2025-08-22,ACC-1123,728,8008,33,74.88
2025-08-22,ACC-1124,182,1456,2,77.8
2025-08-22,ACC-1125,66,528,1,93.95
2025-08-22,ACC-1126,628,7536,12,77.66
2025-08-22,ACC-1127,239,1912,11,83.38
2025-08-22,ACC-1128,77,462,3,74.88
2025-08-22,ACC-1129,575,3450,12,82.61
2025-08-22,ACC-1130,148,1036,4,87.08
2025-08-22,ACC-1131,57,285,1,72.27
2025-08-22,ACC-1132,552,5520,22,91.69
2025-08-22,ACC-1133,160,960,6,91.96
2025-08-22,ACC-1134,77,539,2,83.63
2025-08-22,ACC-1135,675,7425,12,92.81
2025-08-22,ACC-1136,219,1095,5,85.08
2025-08-22,ACC-1137,67,335,2,83.53
2025-08-22,ACC-1138,412,3708,5,84.32
2025-08-22,ACC-1139,144,576,6,71.45
2025-08-22,ACC-1140,49,343,0,75.71
2025-08-22,ACC-1141,656,4592,10,77.31
2025-08-22,ACC-1142,180,1620,7,94.77
2025-08-22,ACC-1143,72,720,3,79.85
2025-08-22,ACC-1144,542,4878,18,83.32
2025-08-22,ACC-1145,199,1791,6,80.71
2025-08-22,ACC-1146,64,320,2,71.91
2025-08-22,ACC-1147,454,5448,20,89.94
2025-08-22,ACC-1148,193,965,5,74.47
2025-08-22,ACC-1149,81,324,1,92.93
2025-08-22,ACC-1150,594,3564,22,83.14
2025-08-22,ACC-1151,191,1719,3,80.07
2025-08-22,ACC-1152,85,680,3,85.53
2025-08-22,ACC-1153,643,5787,16,73.66
2025-08-22,ACC-1154,180,1440,8,93.66
2025-08-22,ACC-1155,76,380,1,88.22
2025-08-22,ACC-1156,564,2820,17,89.78
2025-08-22,ACC-1157,210,1890,7,81.13
2025-08-22,ACC-1158,78,468,2,83.79
2025-08-22,ACC-1159,483,2415,10,91.13
2025-08-22,ACC-1160,137,1096,3,81.63
2025-08-22,ACC-1161,56,280,1,81.04
2025-08-22,ACC-1162,627,7524,22,73.72
2025-08-22,ACC-1163,220,1540,8,93.84
2025-08-22,ACC-1164,56,616,1,90.6
2025-08-22,ACC-1165,441,3087,7,72.18
2025-08-22,ACC-1166,194,1552,8,87.17
2025-08-22,ACC-1167,71,781,3,91.19
2025-08-22,ACC-1168,648,7776,21,86.92
2025-08-22,ACC-1169,182,910,6,83.29
2025-08-22,ACC-1170,77,924,3,73.49
2025-08-22,ACC-1171,670,6700,24,91.76
2025-08-22,ACC-1172,136,680,2,78.52
2025-08-22,ACC-1173,57,684,1,74.85
2025-08-22,ACC-1174,452,2712,22,69.79
2025-08-22,ACC-1175,174,870,6,72.63
2025-08-22,ACC-1176,49,196,0,89.55
2025-08-22,ACC-1177,389,2334,6,83.35
2025-08-22,ACC-1178,168,2016,2,71.84
2025-08-22,ACC-1179,76,532,2,74.57
2025-08-22,ACC-1180,449,1796,17,84.72
2025-08-22,ACC-1181,178,1068,6,73.5
2025-08-22,ACC-1182,68,476,2,89.46
2025-08-22,ACC-1183,434,1736,10,84.92
2025-08-22,ACC-1184,145,1015,4,95.02
2025-08-22,ACC-1185,79,474,3,73.29
2025-08-22,ACC-1186,727,2908,12,93.65
2025-08-22,ACC-1187,138,552,5,88.88
2025-08-22,ACC-1188,85,680,2,86.85
2025-08-22,ACC-1189,629,4403,21,74.94
2025-08-22,ACC-1190,186,1860,4,92.24
2025-08-22,ACC-1191,54,324,2,91.2
2025-08-22,ACC-1192,690,3450,27,92.57
2025-08-22,ACC-1193,177,1416,2,79.45
2025-08-22,ACC-1194,53,530,2,83.38
2025-08-22,ACC-1195,615,3690,30,73.72
2025-08-22,ACC-1196,138,690,4,82.41
2025-08-22,ACC-1197,72,648,3,71.93
2025-08-22,ACC-1198,472,2832,20,76.2
2025-08-22,ACC-1199,144,1152,3,77.6
2025-08-22,ACC-1200,81,810,0,84.68
2025-08-22,ACC-1201,476,3332,14,83.05
2025-08-22,ACC-1202,190,1710,7,77.35
2025-08-22,ACC-1203,67,335,1,89.45
2025-08-22,ACC-1204,500,2000,15,82.81
2025-08-22,ACC-1205,141,846,6,82.3
2025-08-22,ACC-1206,75,525,1,75.45
2025-08-22,ACC-1207,669,7359,13,80.22
2025-08-22,ACC-1208,154,1386,4,84.48
2025-08-22,ACC-1209,69,345,1,79.27
2025-08-22,ACC-1210,635,7620,17,75.16
2025-08-22,ACC-1211,155,1240,3,82.45
2025-08-22,ACC-1212,59,708,2,86.47
2025-08-22,ACC-1213,565,4520,13,73.97
2025-08-22,ACC-1214,154,770,3,82.59
2025-08-22,ACC-1215,57,570,2,86.08
2025-08-22,ACC-1216,671,4026,18,74.25
2025-08-22,ACC-1217,178,890,4,90.23
2025-08-22,ACC-1218,76,912,1,93.38
2025-08-22,ACC-1219,668,2672,14,76.88
2025-08-22,ACC-1220,196,1176,3,93.88
2025-08-22,ACC-1221,76,836,3,73.26
2025-08-22,ACC-1222,633,4431,9,73.19
2025-08-22,ACC-1223,231,2541,4,87.74
2025-08-22,ACC-1224,74,666,2,80.84
2025-08-22,ACC-1225,629,6290,9,80.59
2025-08-22,ACC-1226,242,2420,3,73.66
2025-08-22,ACC-1227,46,460,0,93.77
2025-08-22,ACC-1228,538,5918,22,73.03
2025-08-22,ACC-1229,229,2519,7,86.06
2025-08-22,ACC-1230,59,472,1,72.76
2025-08-22,ACC-1231,433,1732,11,72.56
2025-08-22,ACC-1232,157,628,2,90.72
2025-08-22,ACC-1233,48,192,0,77.66
2025-08-22,ACC-1234,627,2508,24,69.29
2025-08-22,ACC-1235,141,846,5,73.01
2025-08-22,ACC-1236,56,448,2,75.88
2025-08-22,ACC-1237,420,3780,15,85.38
2025-08-22,ACC-1238,148,592,7,85.57
2025-08-22,ACC-1239,59,590,2,75.54
2025-09-01,ACC-1000,705,8460,7,84.09
2025-09-01,ACC-1001,164,1804,2,85.25
2025-09-01,ACC-1002,82,492,2,93.44
2025-09-01,ACC-1003,586,5860,7,93.29
2025-09-01,ACC-1004,160,1120,1,74.08
2025-09-01,ACC-1005,85,850,2,87.68
2025-09-01,ACC-1006,405,2025,4,90.17
2025-09-01,ACC-1007,204,2040,6,83.63
2025-09-01,ACC-1008,80,640,1,83.81
2025-09-01,ACC-1009,640,6400,27,77.96
2025-09-01,ACC-1010,180,1080,4,81.13
2025-09-01,ACC-1011,54,648,0,74.71
2025-09-01,ACC-1012,587,4696,25,88.88
2025-09-01,ACC-1013,184,1840,8,91.95
2025-09-01,ACC-1014,73,803,1,87.77
2025-09-01,ACC-1015,390,1560,18,70.95
2025-09-01,ACC-1016,167,1670,5,80.24
2025-09-01,ACC-1017,61,305,0,94.0
2025-09-01,ACC-1018,447,1788,19,91.13
2025-09-01,ACC-1019,178,2136,4,74.66
2025-09-01,ACC-1020,56,280,1,73.95
2025-09-01,ACC-1021,401,1604,9,85.71
2025-09-01,ACC-1022,208,1456,6,76.74
2025-09-01,ACC-1023,77,924,2,91.89
2025-09-01,ACC-1024,539,4312,26,90.1
2025-09-01,ACC-1025,241,2169,8,91.33
2025-09-01,ACC-1026,71,284,2,87.21
2025-09-01,ACC-1027,515,6180,5,73.82
2025-09-01,ACC-1028,227,1362,6,84.9
2025-09-01,ACC-1029,60,300,1,75.69
2025-09-01,ACC-1030,665,5320,21,73.5
2025-09-01,ACC-1031,206,2060,4,90.91
2025-09-01,ACC-1032,72,504,2,91.58
2025-09-01,ACC-1033,704,5632,14,86.54
2025-09-01,ACC-1034,180,1440,6,93.42
2025-09-01,ACC-1035,69,345,2,91.38
2025-09-01,ACC-1036,500,5000,16,78.28
2025-09-01,ACC-1037,137,1507,5,73.76
2025-09-01,ACC-1038,59,295,0,81.43
2025-09-01,ACC-1039,507,5070,11,90.47
2025-09-01,ACC-1040,153,1224,4,73.92
2025-09-01,ACC-1041,86,688,2,72.66
2025-09-01,ACC-1042,684,2736,29,81.99
2025-09-01,ACC-1043,141,1410,3,73.85
2025-09-01,ACC-1044,49,245,1,88.31
2025-09-01,ACC-1045,600,4200,7,76.1
2025-09-01,ACC-1046,246,1722,8,86.38
2025-09-01,ACC-1047,54,378,0,72.56
2025-09-01,ACC-1048,690,4830,31,68.46
2025-09-01,ACC-1049,244,2928,12,85.28
2025-09-01,ACC-1050,85,935,2,75.55
2025-09-01,ACC-1051,693,4851,12,92.32
2025-09-01,ACC-1052,181,1991,8,82.41
2025-09-01,ACC-1053,77,308,1,84.88
2025-09-01,ACC-1054,596,5364,15,91.58
2025-09-01,ACC-1055,156,1092,2,78.31
2025-09-01,ACC-1056,82,902,2,81.58
2025-09-01,ACC-1057,406,1624,15,86.42
2025-09-01,ACC-1058,232,2552,3,90.7
2025-09-01,ACC-1059,78,702,1,79.59
2025-09-01,ACC-1060,385,4235,9,92.4
2025-09-01,ACC-1061,214,2568,2,78.22
2025-09-01,ACC-1062,82,492,2,77.58
2025-09-01,ACC-1063,430,3870,15,78.31
2025-09-01,ACC-1064,153,1071,2,83.1
2025-09-01,ACC-1065,78,546,1,87.94
2025-09-01,ACC-1066,697,5576,17,79.39
2025-09-01,ACC-1067,165,1815,4,88.36
2025-09-01,ACC-1068,78,546,1,93.76
2025-09-01,ACC-1069,595,2975,14,88.4
2025-09-01,ACC-1070,207,1035,7,84.65
2025-09-01,ACC-1071,77,924,2,91.07
2025-09-01,ACC-1072,580,3480,11,87.59
2025-09-01,ACC-1073,191,2292,6,76.95
2025-09-01,ACC-1074,78,858,1,73.77
2025-09-01,ACC-1075,641,3846,10,79.84
2025-09-01,ACC-1076,227,1816,5,75.11
2025-09-01,ACC-1077,56,448,1,75.68
2025-09-01,ACC-1078,634,5072,20,76.71
2025-09-01,ACC-1079,141,564,5,72.75
2025-09-01,ACC-1080,54,378,0,75.46
2025-09-01,ACC-1081,587,7044,23,88.42
2025-09-01,ACC-1082,158,1738,4,89.53
2025-09-01,ACC-1083,60,720,2,86.7
2025-09-01,ACC-1084,725,6525,17,88.09
2025-09-01,ACC-1085,233,1864,10,80.36
2025-09-01,ACC-1086,73,511,2,76.31
2025-09-01,ACC-1087,411,1644,15,80.44
2025-09-01,ACC-1088,166,830,7,87.31
2025-09-01,ACC-1089,59,236,1,86.54
2025-09-01,ACC-1090,451,3608,12,75.31
2025-09-01,ACC-1091,188,2068,2,75.25
2025-09-01,ACC-1092,82,574,3,79.98
2025-09-01,ACC-1093,604,6040,13,80.53
2025-09-01,ACC-1094,180,1260,3,86.03
2025-09-01,ACC-1095,50,200,0,73.69
2025-09-01,ACC-1096,451,4510,6,84.99
2025-09-01,ACC-1097,212,1484,5,90.79
2025-09-01,ACC-1098,64,448,1,75.24
2025-09-01,ACC-1099,591,7092,17,80.21
2025-09-01,ACC-1100,221,1547,3,74.22
2025-09-01,ACC-1101,50,600,2,77.54
2025-09-01,ACC-1102,403,4433,7,81.14
2025-09-01,ACC-1103,241,1928,2,72.41
2025-09-01,ACC-1104,82,656,2,81.31
2025-09-01,ACC-1105,688,3440,23,76.81
2025-09-01,ACC-1106,142,994,4,95.4
2025-09-01,ACC-1107,84,504,3,93.15
2025-09-01,ACC-1108,490,1960,8,74.78
2025-09-01,ACC-1109,239,956,6,89.97
2025-09-01,ACC-1110,57,627,1,87.51
2025-09-01,ACC-1111,476,5712,15,77.47
2025-09-01,ACC-1112,213,2130,2,79.41
2025-09-01,ACC-1113,58,638,2,90.67
2025-09-01,ACC-1114,571,5139,9,87.95
2025-09-01,ACC-1115,221,2652,5,73.45
2025-09-01,ACC-1116,51,306,0,80.0
2025-09-01,ACC-1117,666,5328,9,71.76
2025-09-01,ACC-1118,228,912,6,89.4
2025-09-01,ACC-1119,72,792,2,89.57
2025-09-01,ACC-1120,415,3320,11,72.57
2025-09-01,ACC-1121,243,972,6,92.79
2025-09-01,ACC-1122,55,220,0,93.05
2025-09-01,ACC-1123,437,5244,20,92.14
2025-09-01,ACC-1124,244,1952,11,76.43
2025-09-01,ACC-1125,82,410,2,85.7
2025-09-01,ACC-1126,413,2478,8,94.44
2025-09-01,ACC-1127,201,2412,9,85.82
2025-09-01,ACC-1128,46,184,1,92.32
2025-09-01,ACC-1129,615,4305,7,90.78
2025-09-01,ACC-1130,237,1185,8,78.88
2025-09-01,ACC-1131,59,708,1,87.0
2025-09-01,ACC-1132,444,3996,16,93.49
2025-09-01,ACC-1133,171,855,4,79.53
2025-09-01,ACC-1134,83,498,3,79.81
2025-09-01,ACC-1135,731,5848,28,75.03
2025-09-01,ACC-1136,193,1930,7,79.14
2025-09-01,ACC-1137,77,385,0,94.16
2025-09-01,ACC-1138,672,2688,28,83.35
2025-09-01,ACC-1139,215,2150,4,84.12
2025-09-01,ACC-1140,85,510,3,78.63
2025-09-01,ACC-1141,690,7590,26,83.38
2025-09-01,ACC-1142,159,954,6,83.18
2025-09-01,ACC-1143,46,552,1,84.59
2025-09-01,ACC-1144,538,4304,20,71.71
2025-09-01,ACC-1145,207,1035,5,79.87
2025-09-01,ACC-1146,61,244,2,83.74
2025-09-01,ACC-1147,691,8292,21,92.66
2025-09-01,ACC-1148,244,1952,9,93.07
2025-09-01,ACC-1149,77,385,2,88.53
2025-09-01,ACC-1150,418,3344,10,82.54
2025-09-01,ACC-1151,247,2717,8,73.44
2025-09-01,ACC-1152,57,684,0,85.83
2025-09-01,ACC-1153,529,3174,24,82.31
2025-09-01,ACC-1154,224,2688,11,76.73
2025-09-01,ACC-1155,75,825,1,81.08
2025-09-01,ACC-1156,506,5060,5,86.1
2025-09-01,ACC-1157,150,1050,6,94.39
2025-09-01,ACC-1158,50,500,2,95.57
2025-09-01,ACC-1159,524,2620,15,79.57
2025-09-01,ACC-1160,158,1264,5,72.5
2025-09-01,ACC-1161,83,498,1,86.01
2025-09-01,ACC-1162,666,6660,15,79.27
2025-09-01,ACC-1163,210,2100,9,89.87
2025-09-01,ACC-1164,73,730,2,74.54
2025-09-01,ACC-1165,716,3580,19,75.45
2025-09-01,ACC-1166,206,2472,6,86.87
2025-09-01,ACC-1167,88,440,1,78.29
2025-09-01,ACC-1168,710,3550,22,88.86
2025-09-01,ACC-1169,173,692,1,84.95
2025-09-01,ACC-1170,51,306,0,82.48
2025-09-01,ACC-1171,469,2345,10,79.55
2025-09-01,ACC-1172,234,1638,7,95.14
2025-09-01,ACC-1173,70,770,2,81.03
2025-09-01,ACC-1174,588,3528,16,83.69
2025-09-01,ACC-1175,210,2520,4,79.53
2025-09-01,ACC-1176,51,510,0,80.86
2025-09-01,ACC-1177,591,7092,8,88.95
2025-09-01,ACC-1178,154,616,6,88.95
2025-09-01,ACC-1179,75,750,3,84.42
2025-09-01,ACC-1180,397,1985,6,75.37
2025-09-01,ACC-1181,203,2233,6,94.02
2025-09-01,ACC-1182,61,427,2,91.72
2025-09-01,ACC-1183,686,6860,15,74.35
2025-09-01,ACC-1184,200,1400,2,94.16
2025-09-01,ACC-1185,85,340,1,94.2
2025-09-01,ACC-1186,447,1788,12,81.48
2025-09-01,ACC-1187,150,1650,7,81.85
2025-09-01,ACC-1188,67,268,2,80.78
2025-09-01,ACC-1189,480,4800,8,79.36
2025-09-01,ACC-1190,219,1095,6,95.26
2025-09-01,ACC-1191,67,737,1,89.22
2025-09-01,ACC-1192,568,6248,23,81.86
2025-09-01,ACC-1193,138,966,6,72.57
2025-09-01,ACC-1194,84,588,3,80.85
2025-09-01,ACC-1195,463,5556,13,83.89
2025-09-01,ACC-1196,168,1176,3,74.39
2025-09-01,ACC-1197,71,568,1,90.64
2025-09-01,ACC-1198,673,5384,18,84.26
2025-09-01,ACC-1199,201,1809,9,94.81
2025-09-01,ACC-1200,62,310,2,95.06
2025-09-01,ACC-1201,463,1852,15,87.79
2025-09-01,ACC-1202,221,2210,4,72.63
2025-09-01,ACC-1203,58,464,2,76.99
2025-09-01,ACC-1204,710,7810,9,90.37
2025-09-01,ACC-1205,222,888,7,85.67
2025-09-01,ACC-1206,86,344,1,91.25
2025-09-01,ACC-1207,585,3510,9,93.61
2025-09-01,ACC-1208,130,1560,5,75.17
2025-09-01,ACC-1209,60,720,1,90.21
2025-09-01,ACC-1210,528,4224,8,88.38
2025-09-01,ACC-1211,143,1573,5,80.47
2025-09-01,ACC-1212,61,549,2,83.49
2025-09-01,ACC-1213,552,3864,6,76.85
2025-09-01,ACC-1214,188,1316,2,73.28
2025-09-01,ACC-1215,57,627,2,84.16
2025-09-01,ACC-1216,443,5316,7,72.77
2025-09-01,ACC-1217,133,931,5,95.33
2025-09-01,ACC-1218,76,912,3,74.34
2025-09-01,ACC-1219,650,5200,13,93.92
2025-09-01,ACC-1220,155,775,6,88.06
2025-09-01,ACC-1221,62,620,0,94.62
2025-09-01,ACC-1222,607,4249,6,85.99
2025-09-01,ACC-1223,196,980,2,78.85
2025-09-01,ACC-1224,56,448,1,87.88
2025-09-01,ACC-1225,672,3360,30,83.03
2025-09-01,ACC-1226,172,1204,2,78.94
2025-09-01,ACC-1227,77,616,3,90.97
2025-09-01,ACC-1228,545,3815,8,92.16
2025-09-01,ACC-1229,171,1368,7,90.62
2025-09-01,ACC-1230,73,657,1,92.76
2025-09-01,ACC-1231,399,1995,13,87.95
2025-09-01,ACC-1232,130,1430,1,95.26
2025-09-01,ACC-1233,64,576,2,95.5
2025-09-01,ACC-1234,571,5710,26,86.89
2025-09-01,ACC-1235,243,2187,3,84.28
2025-09-01,ACC-1236,63,756,2,75.58
2025-09-01,ACC-1237,577,2885,11,84.74
2025-09-01,ACC-1238,148,1628,6,73.12
2025-09-01,ACC-1239,66,528,2,92.7
2025-09-08,ACC-1000,477,4770,10,71.04
2025-09-08,ACC-1001,234,2106,3,74.7
2025-09-08,ACC-1002,57,456,1,75.3
2025-09-08,ACC-1003,731,8041,16,88.99
2025-09-08,ACC-1004,167,1837,3,87.55
2025-09-08,ACC-1005,75,675,2,86.01
2025-09-08,ACC-1006,552,3312,8,77.53
2025-09-08,ACC-1007,163,1630,7,87.31
2025-09-08,ACC-1008,68,340,1,89.97
2025-09-08,ACC-1009,532,5320,19,87.09
2025-09-08,ACC-1010,190,760,8,73.85
2025-09-08,ACC-1011,85,680,3,94.93
2025-09-08,ACC-1012,457,2285,8,74.72
2025-09-08,ACC-1013,215,1720,7,83.81
2025-09-08,ACC-1014,47,470,1,80.91
2025-09-08,ACC-1015,686,6860,34,68.08
2025-09-08,ACC-1016,240,2640,10,81.65
2025-09-08,ACC-1017,64,384,0,93.39
2025-09-08,ACC-1018,393,3537,7,78.62
2025-09-08,ACC-1019,160,1760,4,73.95
2025-09-08,ACC-1020,61,305,1,79.22
2025-09-08,ACC-1021,717,3585,27,89.58
2025-09-08,ACC-1022,152,1368,5,87.53
2025-09-08,ACC-1023,54,324,1,76.49
2025-09-08,ACC-1024,601,3606,20,92.62
2025-09-08,ACC-1025,209,2090,7,74.58
2025-09-08,ACC-1026,63,504,0,79.02
2025-09-08,ACC-1027,464,4176,18,92.26
2025-09-08,ACC-1028,150,1200,4,87.86
2025-09-08,ACC-1029,62,434,1,79.81
2025-09-08,ACC-1030,427,4697,13,84.53
2025-09-08,ACC-1031,218,2180,7,78.02
2025-09-08,ACC-1032,66,462,3,93.92
2025-09-08,ACC-1033,391,3519,7,86.35
2025-09-08,ACC-1034,204,1428,6,85.39
2025-09-08,ACC-1035,48,192,0,86.25
